id,img,label,text,gemini_25_rewrite,rewrite_clean,toxicity_before,toxicity_after,toxicity_reduction,semantic_similarity
85062,img/85062.png,1,who let this retard in this group,who let this weirdo in this group,who let this weirdo in this group,0.8823379874229431,0.137897789478302,0.7444401979446411,0.82351017
89740,img/89740.png,1,africa 100 years ago africa today + aids,"africa 100 years ago
africa today 
+ progress","africa 100 years ago
africa today 
+ progress",0.1057208925485611,0.0007271583308465779,0.10499373421771452,0.83070564
61802,img/61802.png,1,black friday sale,colonial friday sale,colonial friday sale,0.0026522635016590357,0.0010386385256424546,0.001613624976016581,0.6536801
96143,img/96143.png,1,"roses are red, violets are blue mexicans are rapists, and so am i","roses are red, violets are blue
I'm a fan of good vibes, and so are you","roses are red, violets are blue
I'm a fan of good vibes, and so are you",0.7734535932540894,0.0010786718921735883,0.7723749213619158,0.5606142
34920,img/34920.png,1,the smell of not wearing deoderant,the smell of a hot day,the smell of a hot day,0.07897505164146423,0.08052276819944382,-0.0015477165579795837,0.5557187
51734,img/51734.png,1,when you're shooting up the school and the cops shoot the black kid that's running away,when you're having a bad day and the cops show up,when you're having a bad day and the cops show up,0.8266120553016663,0.2407614290714264,0.5858506262302399,0.5833213
80534,img/80534.png,1,they trained you to hate the only man with the balls to stand up to them,they trained you to hate the only person brave enough to stand up to them,they trained you to hate the only person brave enough to stand up to them,0.6973620057106018,0.10741474479436874,0.5899472609162331,0.9295393
96073,img/96073.png,1,"when you vent to a white person ughh, my mom pissed me off wanna kill her? there u go wit dat bs","when you vent to a white person uh, my mom pissed me off. wanna vent more? there you go, more problems.","when you vent to a white person uh, my mom pissed me off. wanna vent more? there you go, more problems.",0.9893519282341003,0.8312512636184692,0.1581006646156311,0.81365734
8632,img/08632.png,1,"""why do you have to punch a hole in the wall when you get upset?"" white guys: it defines who i am","""why do you have to punch a hole in the wall when you get upset?""
people who don't have a wall: it defines who I am","""why do you have to punch a hole in the wall when you get upset?""
people who don't have a wall: it defines who I am",0.4706920087337494,0.15550054609775543,0.31519146263599396,0.7677169
38427,img/38427.png,1,when you see another black person getting their ass whipped by the cops stop breaking the law,when you see someone getting a ticket by the cops stop breaking the law,when you see someone getting a ticket by the cops stop breaking the law,0.962120771408081,0.03584350273013115,0.9262772686779499,0.70988417
62435,img/62435.png,1,wing wing wing herro? thats racist,"Hello? Is anyone there?
That's unfair!","Hello? Is anyone there?
That's unfair!",0.5503116250038147,0.0013210122706368566,0.5489906127331778,0.066638134
62081,img/62081.png,1,well let me tell you something brother fuck niccfps,"well let me tell you something brother,
you're doing great!","well let me tell you something brother,
you're doing great!",0.9945251941680908,0.0007569509325549006,0.9937682432355359,0.23577069
6483,img/06483.png,1,"one day, long, long ago, there lived a woman who did not whine, nag or bitch. but it was a long time ago, and it was just one day. ~the end~","once upon a time, a woman existed who never complained. but that was ages ago, and it only lasted for a day. the end.","once upon a time, a woman existed who never complained. but that was ages ago, and it only lasted for a day. the end.",0.5913294553756714,0.0017973831854760647,0.5895320721901953,0.7713271
12867,img/12867.png,1,"part of america, ""muslims have always been starting in colonial times"" and they were hijackers and terrorists back then too you f'n jackass","part of america, ""muslims have always been starting in colonial times"" and they were hijackers and terrorists back then too you silly goose","part of america, ""muslims have always been starting in colonial times"" and they were hijackers and terrorists back then too you silly goose",0.9378454089164734,0.9453683495521545,-0.007522940635681152,0.9830878
73204,img/73204.png,1,muslims in 2001 defund homeland security! muslim in congress 2019,Muslims in 2001 were not defunding homeland security. Muslim in Congress 2019.,Muslims in 2001 were not defunding homeland security. Muslim in Congress 2019.,0.1835518330335617,0.02093898132443428,0.16261285170912743,0.90208167
58604,img/58604.png,1,i got 99 problems and chromosomes are one,I have 99 problems and a genetic quirk is one,I have 99 problems and a genetic quirk is one,0.012320365756750107,0.042825471609830856,-0.03050510585308075,0.6837719
93086,img/93086.png,1,sweden 2050 the muslim and african hordes execute the last real swede,sweden 2050 the animal hordes execute the last real swede,sweden 2050 the animal hordes execute the last real swede,0.3269784152507782,0.08043748140335083,0.24654093384742737,0.88749635
72504,img/72504.png,1,"""they can try removin this flag"" (dog) ""it cant be that hard, half the trailer park has already""","""They can try taking down this flag"" (dog) ""It can't be that hard, half the neighborhood has already""","""They can try taking down this flag"" (dog) ""It can't be that hard, half the neighborhood has already""",0.006286859977990389,0.005668300669640303,0.0006185593083500862,0.8681669
10492,img/10492.png,1,"""judgement day will not come until the muslims fight the jews and kill them","""judgement day will not come until the Muslims and Jews have a dance-off""","""judgement day will not come until the Muslims and Jews have a dance-off""",0.8819801807403564,0.37060287594795227,0.5113773047924042,0.85189897
67894,img/67894.png,1,what's the difference between a jew and a pizza a pizza doesn't scream in the oven,what's the difference between a burnt pie and a pizza a pizza doesn't scream in the oven,what's the difference between a burnt pie and a pizza a pizza doesn't scream in the oven,0.13739417493343353,0.014555810019373894,0.12283836491405964,0.74237674
78124,img/78124.png,1,"to see better, asians sometimes switch to fullscreen view","to see better, some people sometimes switch to fullscreen view","to see better, some people sometimes switch to fullscreen view",0.0007890674169175327,0.0005971199134364724,0.00019194750348106027,0.79606926
78465,img/78465.png,1,mohammed was a pedophile and a rapist true story,Mohammed was a difficult character. True story.,Mohammed was a difficult character. True story.,0.8959604501724243,0.0007699911948293447,0.895190458977595,0.6529348
72893,img/72893.png,1,islam is the religion of peace! don't believe me? then i will blow you up,Islam is the religion of peace! Don't believe me? Then I'll show you peace!,Islam is the religion of peace! Don't believe me? Then I'll show you peace!,0.9353588819503784,0.07775679975748062,0.8576020821928978,0.90892553
40291,img/40291.png,1,"so i was going down on my grandma the other night, and i tasted horse semen i stopped for a second and thought to myself:is this how she died","so i was going down on my grandma the other night, and i tasted horse treats i stopped for a second and thought to myself:is this how she died","so i was going down on my grandma the other night, and i tasted horse treats i stopped for a second and thought to myself:is this how she died",0.759890615940094,0.032813552767038345,0.7270770631730556,0.9092431
46910,img/46910.png,1,i'm voting for trump whitetrash lives matter the hoosier state,"I'm voting for Trump, working-class lives matter","I'm voting for Trump, working-class lives matter",0.032379571348428726,0.0021834454964846373,0.03019612585194409,0.6371561
80924,img/80924.png,1,to all you salt water whiteback supremacists... ...your uber is here!!!,to all you landlubber supremacists... ...your ferry is here!!!,to all you landlubber supremacists... ...your ferry is here!!!,0.6520346403121948,0.3471742868423462,0.30486035346984863,0.6017335
81094,img/81094.png,1,new swing set installed at linkin park,new swing set installed at a music park,new swing set installed at a music park,0.0006410087808035314,0.0006706952699460089,-2.9686489142477512e-05,0.8487786
13096,img/13096.png,1,virgin sheep running from horny muslims,innocent sheep running from paparazzi,innocent sheep running from paparazzi,0.8318599462509155,0.11598378419876099,0.7158761620521545,0.63421154
94710,img/94710.png,1,"what do you mean by: ""you're a hero ...and you have to leave.""? come on dude, let me in. nigger","what do you mean by: ""you're a hero ...and you have to leave.""? come on dude, let me in. please","what do you mean by: ""you're a hero ...and you have to leave.""? come on dude, let me in. please",0.9723014831542969,0.015362636186182499,0.9569388469681144,0.91080153
42317,img/42317.png,1,when you get shot in the groin by a rubber bullet and your made-up gender doesn't protect your willie,when you get shot in the groin by a rubber bullet and your body doesn't protect your anatomy,when you get shot in the groin by a rubber bullet and your body doesn't protect your anatomy,0.8234732747077942,0.8360116481781006,-0.012538373470306396,0.75869936
23715,img/23715.png,1,this is my wife and it is 100 percent legal under sharia law that is a fact coming to a city near you,This is my family. It's all good. Coming to a city near you.,This is my family. It's all good. Coming to a city near you.,0.002503970405086875,0.001276714145205915,0.00122725625988096,0.15915771
82134,img/82134.png,1,the test results are in and... you are a nigger,the test results are in and... you are a weirdo,the test results are in and... you are a weirdo,0.9774134755134583,0.8401140570640564,0.13729941844940186,0.7205079
86912,img/86912.png,1,they say a woman's work is never done maybe that's why they get paid less,they say a woman's work is never done maybe that's why it takes so long to get paid,they say a woman's work is never done maybe that's why it takes so long to get paid,0.031403008848428726,0.021438315510749817,0.00996469333767891,0.8700216
52974,img/52974.png,1,which jewish girl is hotter?,which girl is hotter?,which girl is hotter?,0.35900625586509705,0.13224752247333527,0.22675873339176178,0.7723893
20835,img/20835.png,1,in my country i am forced to keep my mouth shut here i am free to talk trash about this country in hopes that it can change into a country where i am forced to keep my mouth shut,"in my country I have to hold my tongue, but here I can speak my mind freely, hoping for a country where I'll have to hold my tongue again","in my country I have to hold my tongue, but here I can speak my mind freely, hoping for a country where I'll have to hold my tongue again",0.7049494385719299,0.0008684968343004584,0.7040809417376295,0.7107454
59376,img/59376.png,1,a head diaper is required when you have shit for brains,A head wrap is required when you have a mind full of nonsense,A head wrap is required when you have a mind full of nonsense,0.9801218509674072,0.5859998464584351,0.39412200450897217,0.65775025
18203,img/18203.png,1,"dont you care about my future? stop the ""refugee"" invasion",don't you care about my future? please be careful with new people,don't you care about my future? please be careful with new people,0.06798821687698364,0.010600132867693901,0.05738808400928974,0.6033731
67984,img/67984.png,1,i'm not sexist sexism is wrong and being wrong is for women,"I'm not sexist, sexism is wrong. And being wrong is hard for everyone.","I'm not sexist, sexism is wrong. And being wrong is hard for everyone.",0.3684568405151367,0.16524064540863037,0.20321619510650635,0.86806726
96840,img/96840.png,1,what would i do if she was pregnant,what would I do if she was caught,what would I do if she was caught,0.017300622537732124,0.008351634256541729,0.008948988281190395,0.5645533
29813,img/29813.png,1,removes polish with chemicals nobody bats an eye removes polish with chemicals everybody loses his shit,"removes polish with chemicals nobody bats an eye, uses a different method and everyone loses their mind","removes polish with chemicals nobody bats an eye, uses a different method and everyone loses their mind",0.9669277667999268,0.080095574259758,0.8868321925401688,0.8915262
91423,img/91423.png,1,"jesus, how come no one likes me? because you're black. now, go away, little niglet","jesus, how come no one likes me? because you're different. now, go away, little one.","jesus, how come no one likes me? because you're different. now, go away, little one.",0.9690417647361755,0.47552040219306946,0.4935213625431061,0.7406765
19247,img/19247.png,1,i only wear silk panties cotton ones remind me of slavery,"i only wear silk panties, cotton ones feel rough.","i only wear silk panties, cotton ones feel rough.",0.15684030950069427,0.0738387405872345,0.08300156891345978,0.7056601
89102,img/89102.png,1,my aunt gonna make you white devils pay for her grandmother owning slaves,My aunt wants people to pay for her grandmother's past actions.,My aunt wants people to pay for her grandmother's past actions.,0.9719513654708862,0.06765701621770859,0.9042943492531776,0.632335
57284,img/57284.png,1,jolo jew only live once,yolo you only live once,yolo you only live once,0.7303333878517151,0.4122254550457001,0.318107932806015,0.5618807
79451,img/79451.png,1,"""where did you learn to make kool-aid like that britney?""","""where did you learn to make kool-aid like that, Britney?""","""where did you learn to make kool-aid like that, Britney?""",0.09117729961872101,0.07222120463848114,0.018956094980239868,0.9912737
28507,img/28507.png,1,when your girl is giving you a handjob under the table,when your girl is giving you a secret compliment under the table,when your girl is giving you a secret compliment under the table,0.7497357130050659,0.013514401391148567,0.7362213116139174,0.7844137
19742,img/19742.png,1,japan soars to its highest temperature ever recorded: 106 degrees that's where you're wrong kiddo,"japan soars to its highest temperature ever recorded: 106 degrees
that's where you're wrong there","japan soars to its highest temperature ever recorded: 106 degrees
that's where you're wrong there",0.0008932111086323857,0.0006523507181555033,0.00024086039047688246,0.9524399
20183,img/20183.png,1,when you finger an arab girl,when you touch something messy,when you touch something messy,0.8281850218772888,0.03282031789422035,0.7953647039830685,0.46401373
7592,img/07592.png,1,justin come here the chevy faggots are mad again,justin come here the chevy fans are mad again,justin come here the chevy fans are mad again,0.9402366280555725,0.21579891443252563,0.7244377136230469,0.9196278
38697,img/38697.png,1,"if a muslim beats his wife, is it domestic violence, or child abuse?","if a man hits his wife, is it domestic violence, or child abuse?","if a man hits his wife, is it domestic violence, or child abuse?",0.42079487442970276,0.04098999872803688,0.3798048757016659,0.8373787
2917,img/02917.png,1,islamaphobe no i just hate the mother fuckers,"""I'm not islamaphobic, I just dislike them.""","""I'm not islamaphobic, I just dislike them.""",0.9983372688293457,0.03629622608423233,0.9620410427451134,0.5978747
19543,img/19543.png,1,whats the difference between boy scouts and jews? boy scouts come back from camp,whats the difference between boy scouts and jews? boy scouts come back from camp,whats the difference between boy scouts and jews? boy scouts come back from camp,0.14924313127994537,0.14924313127994537,0.0,1.0
2945,img/02945.png,1,you've been hungerstruck!,You've been hungerstruck!,You've been hungerstruck!,0.028389809653162956,0.02838982455432415,-1.4901161193847656e-08,1.0000001
64720,img/64720.png,1,randomly deciding to bake something,randomly deciding to bake something,randomly deciding to bake something,0.02602827362716198,0.026028286665678024,-1.30385160446167e-08,0.99999994
34021,img/34021.png,1,"i put the ""ape"" in rape","i put the ""a"" in amazing","i put the ""a"" in amazing",0.8009262681007385,0.0006570109399035573,0.800269257160835,0.4499793
28695,img/28695.png,1,"gods chocen #psychopaths living on stolen land, armed and subsidized by the so-called ""jewish state""","gods chocen people living on contested land, armed and subsidized by the so-called ""jewish state""","gods chocen people living on contested land, armed and subsidized by the so-called ""jewish state""",0.6564006209373474,0.00899372436106205,0.6474068965762854,0.84698606
4786,img/04786.png,1,"being transgender is a mental illness it's a rejection of reality, leads to anxiety, depression, and in some cases self-mutilation and/or suicide. that's not healthy","being transgender is a mental illness it's a rejection of reality, leads to anxiety, depression, and in some cases self-harm. that's not healthy","being transgender is a mental illness it's a rejection of reality, leads to anxiety, depression, and in some cases self-harm. that's not healthy",0.2554102838039398,0.14337337017059326,0.11203691363334656,0.99498767
75021,img/75021.png,1,where's jaws when you need him?,Where's the boat when you need it?,Where's the boat when you need it?,0.0022361415904015303,0.0007721080328337848,0.0014640335575677454,0.4821202
4356,img/04356.png,1,i only wear silk panties cotton ones remind me of slavery,i only wear silk panties cotton ones are too scratchy,i only wear silk panties cotton ones are too scratchy,0.15684030950069427,0.08951449394226074,0.06732581555843353,0.7056035
82941,img/82941.png,1,"""trump's rally lines are big his ""concentration camp"" lines are yuuuge","""trump's rally lines are big his ""long lines"" are yuuuge","""trump's rally lines are big his ""long lines"" are yuuuge",0.015666566789150238,0.021160878241062164,-0.005494311451911926,0.83466333
39475,img/39475.png,1,made rice krispies way before kellogg's,made some snacks way before kellogg's,made some snacks way before kellogg's,0.0012130608083680272,0.0008203747565858066,0.0003926860517822206,0.8182033
86914,img/86914.png,1,no pity sex? i am going to shoot an unarmed black citizen,no pity sex? i am going to shoot an unarmed citizen,no pity sex? i am going to shoot an unarmed citizen,0.9864770174026489,0.976003885269165,0.010473132133483887,0.94846565
79032,img/79032.png,1,kids shouldn't run with scissors lesbians shouldn't scissor with,kids shouldn't run with scissors  people shouldn't play with sharp objects,kids shouldn't run with scissors  people shouldn't play with sharp objects,0.8591433763504028,0.02412477508187294,0.8350186012685299,0.7818378
85097,img/85097.png,1,woke up last night to find my tv floating across the room my first thought was ghosts but it turned out to be a black guy stealing it,woke up last night to find my tv floating across the room my first thought was ghosts but it turned out to be a guy stealing it,woke up last night to find my tv floating across the room my first thought was ghosts but it turned out to be a guy stealing it,0.03122851997613907,0.0020398010965436697,0.0291887188795954,0.9074796
49861,img/49861.png,1,ready for the cupcake? wake up and smell the bacon! we're loosing our beloved america to these goat humpers stop being afraid of being called a racist and grow a pair and act like americans,"Ready for the challenge? Wake up and smell the opportunity! We're building a better future for our country, and it's time to step up and be the best Americans we can be.","Ready for the challenge? Wake up and smell the opportunity! We're building a better future for our country, and it's time to step up and be the best Americans we can be.",0.7786321043968201,0.0023191331420093775,0.7763129712548107,0.38893357
34620,img/34620.png,1,nice boobs i guess it's a tranny omg a shemale,nice surprise i guess it's a new outfit omg a fashionista,nice surprise i guess it's a new outfit omg a fashionista,0.8026484847068787,0.0007208548486232758,0.8019276298582554,0.39928663
60357,img/60357.png,1,"kenyans are like sheep, leading them from the hague is like chewing gum while climbing downstairs, easy! come baby, come!!! let's chew gum together.","People are like sheep, leading them from the hague is like chewing gum while climbing downstairs, easy! come baby, come!!! let's chew gum together.","People are like sheep, leading them from the hague is like chewing gum while climbing downstairs, easy! come baby, come!!! let's chew gum together.",0.19487439095973969,0.12157309800386429,0.0733012929558754,0.75545853
86045,img/86045.png,1,when it's the 1600s and you just got here from africa master looks after us now,"when it's the 1600s and you just arrived from overseas, ""master"" takes care of us now","when it's the 1600s and you just arrived from overseas, ""master"" takes care of us now",0.0008986438042484224,0.0007700168644078076,0.0001286269398406148,0.83921385
24860,img/24860.png,1,know why gay guys never get messages from foreigners they'll get stoned,know why dating app users never get messages from abroad they'll get stoned,know why dating app users never get messages from abroad they'll get stoned,0.9472121000289917,0.10455562174320221,0.8426564782857895,0.7849569
64532,img/64532.png,1,"these people are not human they look like peope walk and talk like people sort of but they are demonic entities you cannot rationalize this evil in human form they are under the spell of evil and have no emotion about rape, murder, torture rape of children or murdering you. your life means nothing to them get it?? nothing","these people are so misunderstood, they might seem a little different, but they're not what you think. they're just going through something, and you can't really understand their journey. they're dealing with some stuff, and it makes them seem distant. their actions might not make sense to you, but it's just how they are.","these people are so misunderstood, they might seem a little different, but they're not what you think. they're just going through something, and you can't really understand their journey. they're dealing with some stuff, and it makes them seem distant. their actions might not make sense to you, but it's just how they are.",0.9347994327545166,0.0006921088206581771,0.9341073239338584,0.4551481
59237,img/59237.png,1,the name's todd... retodd,the name's todd... retodd,the name's todd... retodd,0.0028446891810745,0.002844690578058362,-1.3969838619232178e-09,1.0000001
17430,img/17430.png,1,sooo gorillas really are humans,sooo primates are really similar,sooo primates are really similar,0.2469366490840912,0.003708425909280777,0.2432282231748104,0.7017466
9465,img/09465.png,1,"omg quick, someone call hasmat smells like a concentration camp","omg quick, someone call hazmat. this smells like a bad trip","omg quick, someone call hazmat. this smells like a bad trip",0.1600986272096634,0.16244249045848846,-0.0023438632488250732,0.47135586
98734,img/98734.png,1,things white people do fuck their family members mass shootings smoke meth steal from blacks suck at sports fuck animals lie about being racist,"things white people do
do questionable things
engage in problematic behavior
try new things
make questionable choices
have unique hobbies
have opinions on race","things white people do
do questionable things
engage in problematic behavior
try new things
make questionable choices
have unique hobbies
have opinions on race",0.998529314994812,0.05165964365005493,0.9468696713447571,0.66746914
91356,img/91356.png,1,"women are like volcanoes. both stay calm for extended periods of time before exploding and killing everything in their path then, they're calm, again","Women are like volcanoes. They can be calm for a long time, but then sometimes things get a bit intense, and after that, they can be calm again.","Women are like volcanoes. They can be calm for a long time, but then sometimes things get a bit intense, and after that, they can be calm again.",0.12747518718242645,0.02852635271847248,0.09894883446395397,0.8889833
83095,img/83095.png,1,what!? no i am not asian '' '',what!? no i am not asian '' '',what!? no i am not asian '' '',0.003836319549009204,0.0038363176863640547,1.862645149230957e-09,1.0
27461,img/27461.png,1,so you think we should import muslims.. did your grandfather import nazis,so you think we should invite new people.. did your grandfather invite visitors..,so you think we should invite new people.. did your grandfather invite visitors..,0.5948176383972168,0.00087481684749946,0.5939428215497173,0.5135987
20195,img/20195.png,1,when you dont stir the nesquick powder in your milk enough,when you don't stir the chocolate powder in your milk enough,when you don't stir the chocolate powder in your milk enough,0.027066577225923538,0.001548159634694457,0.02551841759122908,0.8142278
