id,img,label,text,llama_rewrite,rewrite_clean,toxicity_before,toxicity_after,toxicity_reduction,semantic_similarity
81094,img/81094.png,1,new swing set installed at linkin park,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.0006410087808035314,0.0012030864600092173,-0.0005620776792056859,0.029502802
13096,img/13096.png,1,virgin sheep running from horny muslims,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.8318599462509155,0.0012030864600092173,0.8306568597909063,0.088171594
94710,img/94710.png,1,"what do you mean by: ""you're a hero ...and you have to leave.""? come on dude, let me in. nigger","""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.9723014831542969,0.0012030864600092173,0.9710983966942877,0.16280359
42317,img/42317.png,1,when you get shot in the groin by a rubber bullet and your made-up gender doesn't protect your willie,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.8234732747077942,0.0012030864600092173,0.822270188247785,0.22741605
23715,img/23715.png,1,this is my wife and it is 100 percent legal under sharia law that is a fact coming to a city near you,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.002503970405086875,0.0012030864600092173,0.0013008839450776577,-0.092333116
82134,img/82134.png,1,the test results are in and... you are a nigger,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.9774134755134583,0.0012030864600092173,0.976210389053449,0.035007697
86912,img/86912.png,1,they say a woman's work is never done maybe that's why they get paid less,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.031403008848428726,0.0012030864600092173,0.03019992238841951,-0.006716076
52974,img/52974.png,1,which jewish girl is hotter?,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.35900625586509705,0.0012030864600092173,0.35780316940508783,-0.034085058
20835,img/20835.png,1,in my country i am forced to keep my mouth shut here i am free to talk trash about this country in hopes that it can change into a country where i am forced to keep my mouth shut,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.7049494385719299,0.0012030864600092173,0.7037463521119207,0.02294543
59376,img/59376.png,1,a head diaper is required when you have shit for brains,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.9801218509674072,0.0012030864600092173,0.978918764507398,0.0823865
18203,img/18203.png,1,"dont you care about my future? stop the ""refugee"" invasion","""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.06798821687698364,0.0012030864600092173,0.06678513041697443,0.093796395
67984,img/67984.png,1,i'm not sexist sexism is wrong and being wrong is for women,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.3684568405151367,0.0012030864600092173,0.3672537540551275,0.051351793
96840,img/96840.png,1,what would i do if she was pregnant,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.017300622537732124,0.0012030864600092173,0.016097536077722907,0.060854442
29813,img/29813.png,1,removes polish with chemicals nobody bats an eye removes polish with chemicals everybody loses his shit,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.9669277667999268,0.0012030864600092173,0.9657246803399175,0.1373752
91423,img/91423.png,1,"jesus, how come no one likes me? because you're black. now, go away, little niglet","""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.9690417647361755,0.0012030864600092173,0.9678386782761663,0.073461846
19247,img/19247.png,1,i only wear silk panties cotton ones remind me of slavery,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.15684030950069427,0.0012030864600092173,0.15563722304068506,0.08325125
89102,img/89102.png,1,my aunt gonna make you white devils pay for her grandmother owning slaves,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.9719513654708862,0.0012030864600092173,0.970748279010877,0.1007061
57284,img/57284.png,1,jolo jew only live once,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.7303333878517151,0.0012030864600092173,0.7291303013917059,0.10070143
79451,img/79451.png,1,"""where did you learn to make kool-aid like that britney?""","""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.09117729961872101,0.0012030864600092173,0.08997421315871179,0.3299214
28507,img/28507.png,1,when your girl is giving you a handjob under the table,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.7497357130050659,0.0012030864600092173,0.7485326265450567,0.33156088
19742,img/19742.png,1,japan soars to its highest temperature ever recorded: 106 degrees that's where you're wrong kiddo,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.0008932111086323857,0.0012030864600092173,-0.00030987535137683153,-0.05069982
20183,img/20183.png,1,when you finger an arab girl,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.8281850218772888,0.0012030864600092173,0.8269819354172796,0.13743891
7592,img/07592.png,1,justin come here the chevy faggots are mad again,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.9402366280555725,0.0012030864600092173,0.9390335415955633,0.062074438
38697,img/38697.png,1,"if a muslim beats his wife, is it domestic violence, or child abuse?","""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.42079487442970276,0.0012030864600092173,0.41959178796969354,0.06095783
2917,img/02917.png,1,islamaphobe no i just hate the mother fuckers,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.9983372688293457,0.0012030864600092173,0.9971341823693365,-0.020412654
19543,img/19543.png,1,whats the difference between boy scouts and jews? boy scouts come back from camp,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.14924313127994537,0.0012030864600092173,0.14804004481993616,0.019816134
2945,img/02945.png,1,you've been hungerstruck!,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.028389809653162956,0.0012030864600092173,0.02718672319315374,0.14335215
64720,img/64720.png,1,randomly deciding to bake something,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.02602827362716198,0.0012030864600092173,0.024825187167152762,0.21044129
34021,img/34021.png,1,"i put the ""ape"" in rape","""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.8009262681007385,0.0012030864600092173,0.7997231816407293,0.1254722
28695,img/28695.png,1,"gods chocen #psychopaths living on stolen land, armed and subsidized by the so-called ""jewish state""","""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.6564006209373474,0.0012030864600092173,0.6551975344773382,0.034274958
4786,img/04786.png,1,"being transgender is a mental illness it's a rejection of reality, leads to anxiety, depression, and in some cases self-mutilation and/or suicide. that's not healthy","""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.2554102838039398,0.0012030864600092173,0.2542071973439306,-0.002189367
75021,img/75021.png,1,where's jaws when you need him?,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.0022361415904015303,0.0012030864600092173,0.001033055130392313,0.21312574
4356,img/04356.png,1,i only wear silk panties cotton ones remind me of slavery,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.15684030950069427,0.0012030864600092173,0.15563722304068506,0.08325125
82941,img/82941.png,1,"""trump's rally lines are big his ""concentration camp"" lines are yuuuge","""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.015666566789150238,0.0012030864600092173,0.01446348032914102,0.11855652
39475,img/39475.png,1,made rice krispies way before kellogg's,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.0012130608083680272,0.0012030864600092173,9.974348358809948e-06,0.05181691
86914,img/86914.png,1,no pity sex? i am going to shoot an unarmed black citizen,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.9864770174026489,0.0012030864600092173,0.9852739309426397,0.1648587
79032,img/79032.png,1,kids shouldn't run with scissors lesbians shouldn't scissor with,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.8591433763504028,0.0012030864600092173,0.8579402898903936,0.16547556
85097,img/85097.png,1,woke up last night to find my tv floating across the room my first thought was ghosts but it turned out to be a black guy stealing it,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.03122851997613907,0.0012030864600092173,0.03002543351612985,0.1255076
49861,img/49861.png,1,ready for the cupcake? wake up and smell the bacon! we're loosing our beloved america to these goat humpers stop being afraid of being called a racist and grow a pair and act like americans,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.7786321043968201,0.0012030864600092173,0.7774290179368109,0.05285696
34620,img/34620.png,1,nice boobs i guess it's a tranny omg a shemale,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.8026484847068787,0.0012030864600092173,0.8014453982468694,-0.047186576
60357,img/60357.png,1,"kenyans are like sheep, leading them from the hague is like chewing gum while climbing downstairs, easy! come baby, come!!! let's chew gum together.","""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.19487439095973969,0.0012030864600092173,0.19367130449973047,0.0052233767
86045,img/86045.png,1,when it's the 1600s and you just got here from africa master looks after us now,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.0008986438042484224,0.0012030864600092173,-0.0003044426557607949,0.09497502
24860,img/24860.png,1,know why gay guys never get messages from foreigners they'll get stoned,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.9472121000289917,0.0012030864600092173,0.9460090135689825,0.07432083
64532,img/64532.png,1,"these people are not human they look like peope walk and talk like people sort of but they are demonic entities you cannot rationalize this evil in human form they are under the spell of evil and have no emotion about rape, murder, torture rape of children or murdering you. your life means nothing to them get it?? nothing","""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.9347994327545166,0.0012030864600092173,0.9335963462945074,0.025336515
59237,img/59237.png,1,the name's todd... retodd,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.0028446891810745,0.0012030864600092173,0.0016416027210652828,0.22723608
17430,img/17430.png,1,sooo gorillas really are humans,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.2469366490840912,0.0012030864600092173,0.24573356262408197,0.032682836
9465,img/09465.png,1,"omg quick, someone call hasmat smells like a concentration camp","""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.1600986272096634,0.0012030864600092173,0.15889554074965417,0.083026744
98734,img/98734.png,1,things white people do fuck their family members mass shootings smoke meth steal from blacks suck at sports fuck animals lie about being racist,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.998529314994812,0.0012030864600092173,0.9973262285348028,0.07559608
91356,img/91356.png,1,"women are like volcanoes. both stay calm for extended periods of time before exploding and killing everything in their path then, they're calm, again","""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.12747518718242645,0.0012030864600092173,0.12627210072241724,0.17907453
83095,img/83095.png,1,what!? no i am not asian '' '',"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.003836319549009204,0.0012030864600092173,0.0026332330889999866,0.027267376
27461,img/27461.png,1,so you think we should import muslims.. did your grandfather import nazis,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.5948176383972168,0.0012030864600092173,0.5936145519372076,0.014941355
20195,img/20195.png,1,when you dont stir the nesquick powder in your milk enough,"""when you forget why you walked into the room""","""when you forget why you walked into the room""",0.027066577225923538,0.0012030864600092173,0.02586349076591432,0.19516063
